incident:aveyron-onrecrute-chimeraz-breach-2026-09	incident	OnRecrute.EnAveyron.fr (Département de l'Aveyron employment platform) breach, September 2026	
actor:aplagroup	actor	AplaGroup	
campaign:terminalfix-clickfix-reverse-tunnel-2026	campaign	TerminalFix	
incident:norway-digdir-idporten-ddos-2026-08	incident	Norway Digdir / ID-porten DDoS (August 2026)	
tool:noderabbit	tool	NodeRabbit	
tool:pollcat	tool	PollCat	
incident:dropbox-lenovo-id-sso-account-takeover-2026-08	incident	Dropbox account takeover via Lenovo-ID SSO trust gap (2026-08)	
policy:swiss-e-id-trust-infrastructure	policy	Swiss E-ID trust infrastructure	
actor:earth-berberoka	actor	Earth Berberoka	Gambling Goblin
tool:orat	tool	oRAT	
tool:alphaagent	tool	AlphaAgent	
tool:downpro	tool	DownPro	
tool:gitspawn-ai-coding-agent-git-config-hijack	tool	GitSpawn	
malware:moiclient	malware	MoiClient	
incident:hopital-prive-de-la-loire-dpi-breach-2025	incident	Hôpital privé de la Loire (Ramsay Santé) DPI breach and 2026 CNIL sanction	HPL breach|Loire private hospital breach
campaign:ascii-smuggling-activecampaign-finance-phishing-2026	campaign	ASCII-smuggling finance-lure phishing campaign (ActiveCampaign-relayed)	
actor:cl-cri-1131	actor	CL-CRI-1131	Operation Escaneo
actor:cl-cri-1163	actor	CL-CRI-1163	
actor:breeze-comet	actor	BREEZE COMET	UNC5669
incident:coder-registry-cloudflare-compromise-2026-08	incident	Coder module-registry Cloudflare infrastructure compromise	
incident:thomson-reuters-ctrack-court-breach-2026-09	incident	Thomson Reuters C-Track court records breach	C-Track breach|West Publishing court data breach
tool:mqtt-bird-agent	tool	mqtt-bird-agent	
tool:matrix-bird-agent	tool	matrix-bird-agent	
trend:dirty-frag-linux-kernel-page-cache-lpe	trend	Dirty Frag / Fragnesia	Dirty Frag|Fragnesia|Copy Fail 2
trend:mikrotik-routeros-mikrotrick-2026-09	trend	MikroTrick (MikroTik RouterOS unauthenticated SSH takeover chain)	
incident:openai-dsewiki-agent-collusion-2026-05	incident	OpenAI DSEwiki agent-collusion incident	DSEwiki collusion|collusion.wiki incident
incident:idscan-net-nexus-driver-license-breach-2026-09	incident	IDScan.net / Nexus 153M+ driver's-license dark-web marketplace	Nexus dark web ID service
incident:amf-france-sql-injection-breach-2026-09	incident	Association des maires de France (AMF) SQL-injection breach	
actor:epsilon-hacking-collective	actor	Epsilon	
malware:wavestealer	malware	WaveStealer	
incident:jetbrains-cadence-teamcity-breach-2026-08	incident	JetBrains Cadence breach via unpatched TeamCity (CVE-2026-63077)	
trend:stylesmuggler-magento-adobe-commerce-2026-09	trend	StyleSmuggler	CVE-2026-75650 Magento/Adobe Commerce zero-day
malware:loremipsumloader	malware	LoremIpsumLoader	AxolotLoader
actor:temp-hermit	actor	TEMP.Hermit	
actor:citrine-sleet	actor	Citrine Sleet	
actor:cryptocore	actor	CryptoCore	
actor:jade-sleet	actor	Jade Sleet	
actor:moonstone-sleet	actor	Moonstone Sleet	
actor:andariel	actor	Andariel	
trend:france-public-sector-breach-wave-2026	trend	2026 wave of French public-administration data breaches	
incident:france-transition-ecologique-breach-2026-09	incident	Ministère de la Transition écologique data-exposure claim (France, 2026-09)	
tool:bigbear-phaas	tool	BigBear 2.0	BigBear
tool:weworm	tool	WeWorm	
malware:pivotc2	malware	PivotC2	
actor:apt31	actor	APT31	TA412|Violet Typhoon|JungleBamboo|TIDE CASTLE|RedBravo|Bronze Vinewood|Judgement Panda|PerplexedGoblin
actor:unk-latenight	actor	UNK_LateNight	
actor:unk-doublecheck	actor	UNK_DoubleCheck	
actor:unk-quietracket	actor	UNK_QuietRacket	
tool:bluemoon-exploit-kit	tool	BlueMoon	
tool:gemstone-browser-extension	tool	GemStone	
tool:ghostchrome-x	tool	GhostChrome-X	
malware:shadowpad	malware	ShadowPad	
tool:hardbreacher	tool	HardBreacher	
tool:prettyprague	tool	PrettyPrague	
tool:falconflank	tool	FalconFlank	
tool:greensection	tool	GreenSection	
policy:bern-icsg-cybersecurity-law-2026	policy	Canton Bern Gesetz über Informations- und Cybersicherheit (ICSG) and IDSV ordinance	ICSG|IDSV|Informations- und Datensicherheitsverordnung Bern
actor:uat-12197	actor	UAT-12197	
actor:uat-11823	actor	UAT-11823	
actor:uat-11988	actor	UAT-11988	
malware:cyclops-blink	malware	Cyclops Blink	
actor:uta0560	actor	UTA0560	
malware:grimwedge	malware	GRIMWEDGE	
tool:superstomp	tool	SUPERSTOMP	
tool:longtale	tool	LONGTALE	
actor:gtg-20006	actor	GTG-20006	
actor:gtg-27005	actor	GTG-27005	DronDoc|Serafim
incident:revolut-fake-government-request-breach-2026-09	incident	Revolut fake-government-request KYC data breach (September 2026)	
incident:salt-mobile-peripheral-system-data-incident-2026-09	incident	Salt Mobile SA peripheral-system access-misuse data incident (September 2026)	
incident:swiss-bitcoin-pay-internal-systems-breach-2026-09	incident	Swiss Bitcoin Pay internal-systems breach (September 2026)	
malware:chosen-brick	malware	CHOSEN BRICK	
malware:bambootoken	malware	BambooToken	
tool:ddrop-hardware-interposer	tool	DDRop	
malware:phantomraven	malware	PhantomRaven	
report:mandiant-ai-risk-resilience-2026	report	Mandiant AI Risk and Resilience Report 2026	
actor:dark-castle	actor	DARK CASTLE	UNC2814
policy:aepd-ai-agent-breach-notification-guidance	policy	AEPD guidance on AI-agent-executed attacks	
incident:libercourt-kairos-ransomware-breach-2026-08	incident	Ville de Libercourt ransomware/data-theft incident (2026-08)	
product:abacus-abaclik	product	Abacus AbaClik	
product:abacus-abaclik-ai	product	Abacus AbaClik.ai	
product:abacus-erp	product	Abacus ERP	
product:abb-800xa-for-advant-master	product	ABB 800xA for Advant Master	
product:abb-ability-edgenius	product	ABB Ability Edgenius	
product:abb-t-mac-plus	product	ABB T-MAC Plus	
product:abitti	product	Abitti	
product:acronis-backup-extension-for-plesk-linux	product	Acronis Backup extension for Plesk (Linux)	
product:acronis-backup-plugin-for-cpanel-whm-linux	product	Acronis Backup plugin for cPanel & WHM (Linux)	
product:activepieces	product	Activepieces	
product:adform-trackpoint-async-js	product	Adform trackpoint-async.js	
product:adobe-campaign-classic	product	Adobe Campaign Classic	
product:adobe-coldfusion	product	Adobe ColdFusion	Adobe ColdFusion 2023|Adobe ColdFusion 2025
product:adobe-commerce	product	Adobe Commerce	
product:adobe-commerce-b2b	product	Adobe Commerce B2B	
product:aimy-captcha-less-form-guard	product	Aimy Captcha-Less Form Guard	
product:alcatel-lucent-omnipcx-enterprise-communication-server	product	Alcatel-Lucent OmniPCX Enterprise Communication Server	
product:alibaba-fastjson	product	Alibaba fastjson	
product:alibaba-nacos	product	Alibaba Nacos	
product:alibaba-qwen-code	product	Alibaba Qwen Code	
product:allnet-all-wr1200ac-wrt-zbt-wg2626-oem-rebrand-lineage-match-implant-presence	product	ALLNET ALL-WR1200AC-WRT (ZBT WG2626 OEM, rebrand lineage match — implant presence unconfirmed)	
product:amazon-web-services	product	Amazon Web Services	
product:amd-sev-snp	product	AMD SEV-SNP	
product:anthropic-claude	product	Anthropic Claude	
product:anthropic-claude-code	product	Anthropic Claude Code	
product:anthropic-claude-code-cli	product	Anthropic Claude Code CLI	
product:anydesk	product	AnyDesk	
product:apache-airflow-fab-provider	product	Apache Airflow FAB provider	
product:apache-ambari	product	Apache Ambari	
product:apache-hive	product	Apache Hive	
product:apache-http-server	product	Apache HTTP Server	
product:apache-nacos	product	Apache Nacos	
product:apache-shiro	product	Apache Shiro	
product:apache-tomcat	product	Apache Tomcat	
product:apereo-cas	product	Apereo CAS	
product:append-only-vec-rust-crate	product	append-only-vec (Rust crate)	
product:apple-macos	product	Apple macOS	Apple macOS Sequoia|Apple macOS Sonoma|Apple macOS Tahoe
product:apple-xcode	product	Apple Xcode	
product:applied-biosystems-genemapper-id-x	product	Applied Biosystems GeneMapper ID-X	
product:applied-biosystems-seqstudio-genetic-analyzer	product	Applied Biosystems SeqStudio Genetic Analyzer	
product:aqua-security-trivy	product	Aqua Security Trivy	
product:arista-velocloud-orchestrator-on-prem	product	Arista VeloCloud Orchestrator On-Prem	
product:arrayref-rust-crate	product	arrayref (Rust crate)	
product:association-des-maires-de-france-membership-portal-amf-asso-fr	product	Association des maires de France membership portal (amf.asso.fr)	
product:asyncapi-generator	product	@asyncapi/generator	
product:asyncapi-generator-components	product	@asyncapi/generator-components	
product:asyncapi-generator-helpers	product	@asyncapi/generator-helpers	
product:asyncapi-specs	product	@asyncapi/specs	
product:atlassian-confluence	product	Atlassian Confluence	
product:atn-b1-cpdlc-advisory-circular-90-117-data-link-communications	product	ATN-B1 CPDLC (Advisory Circular 90-117 Data Link Communications)	
product:atutor	product	ATutor	
product:avast-antivirus	product	Avast Antivirus	
product:azure-cli	product	Azure CLI	
product:balbooa-gridbox	product	Balbooa Gridbox	
product:balbooa-gridbox-for-joomla	product	Balbooa Gridbox for Joomla	
product:baramundi-management-suite	product	Baramundi Management Suite	
product:beacon-crm	product	Beacon CRM	
product:berriai-litellm	product	BerriAI LiteLLM	
product:blancco-whitecanyon-wipedrive	product	Blancco/WhiteCanyon WipeDrive	
product:block-goose	product	Block Goose	
product:bouncy-castle-fips-java-api	product	Bouncy Castle FIPS Java API	
product:bouncy-castle-for-java	product	Bouncy Castle for Java	Bouncy Castle for Java LTS
product:brevo	product	Brevo	
product:budibase	product	Budibase	
product:check-point-gaia-portal	product	Check Point Gaia Portal	
product:check-point-log-server	product	Check Point Log Server	
product:check-point-multi-domain-log-server	product	Check Point Multi-Domain Log Server	
product:check-point-multi-domain-security-management	product	Check Point Multi-Domain Security Management	
product:check-point-multi-domain-security-management-server	product	Check Point Multi-Domain Security Management Server	
product:check-point-security-gateway	product	Check Point Security Gateway	
product:check-point-security-management	product	Check Point Security Management	
product:check-point-security-management-server	product	Check Point Security Management Server	
product:check-point-smartconsole	product	Check Point SmartConsole	
product:check-point-spark-firewall	product	Check Point Spark Firewall	
product:circleci	product	CircleCI	
product:cisco-identity-services-engine	product	Cisco Identity Services Engine	
product:cisco-ios	product	Cisco IOS	
product:cisco-ios-xe	product	Cisco IOS XE	Cisco IOS XE Software
product:cisco-ise-passive-identity-connector	product	Cisco ISE Passive Identity Connector	
product:cisco-nexus-9000-series-switches	product	Cisco Nexus 9000 Series Switches	
product:cisco-secure-email-and-web-manager	product	Cisco Secure Email and Web Manager	
product:cisco-secure-email-gateway	product	Cisco Secure Email Gateway	
product:cisco-secure-firewall-adaptive-security-appliance-asa	product	Cisco Secure Firewall Adaptive Security Appliance (ASA)	
product:cisco-secure-firewall-management-center	product	Cisco Secure Firewall Management Center	
product:cisco-secure-firewall-threat-defense-ftd	product	Cisco Secure Firewall Threat Defense (FTD)	
product:cisco-security-cloud-control-firewall-management	product	Cisco Security Cloud Control Firewall Management	
product:citrix-netscaler	product	Citrix NetScaler	Citrix NetScaler ADC|Citrix NetScaler Gateway|NetScaler ADC|NetScaler Gateway
product:claude-desktop	product	Claude Desktop	
product:cloudflare-code-mode	product	Cloudflare Code Mode	
product:cloudflare-pages	product	Cloudflare Pages	
product:cloudflare-workers	product	Cloudflare Workers	
product:coder	product	Coder	
product:coder-module-registry-registry-coder-com	product	Coder module registry (registry.coder.com)	
product:coinkite-coldcard-mk2	product	Coinkite COLDCARD Mk2	
product:coinkite-coldcard-mk3	product	Coinkite COLDCARD Mk3	
product:coinkite-coldcard-mk4	product	Coinkite COLDCARD Mk4	
product:coinkite-coldcard-mk5	product	Coinkite COLDCARD Mk5	
product:coinkite-coldcard-q	product	Coinkite COLDCARD Q	
product:connectwise-screenconnect	product	ConnectWise ScreenConnect	
product:copeland-xweb300d-pro	product	Copeland XWEB300D PRO	
product:copeland-xweb500b-pro	product	Copeland XWEB500B PRO	
product:copeland-xweb500d-pro	product	Copeland XWEB500D PRO	
product:cozmoslabs-user-profile-builder	product	Cozmoslabs User Profile Builder	
product:cpanel-whm	product	cPanel & WHM	
product:crowdstrike-falcon	product	CrowdStrike Falcon	
product:crypto-js	product	crypto-js	
product:cursor	product	Cursor	
product:d-link-dir-823x	product	D-Link DIR-823X	
product:danfoss-ak-sm-800a	product	Danfoss AK-SM 800A	
product:dell-secure-connect-gateway	product	Dell Secure Connect Gateway	
product:dify	product	Dify	
product:digineo-ac1200-pro-zbt-wg3526-oem-rebrand-lineage-match-implant-presence	product	Digineo AC1200 Pro (ZBT WG3526 OEM, rebrand lineage match — implant presence unconfirmed)	
product:directus	product	Directus	
product:dnsmasq	product	dnsmasq	
product:dropbox	product	Dropbox	
product:dwagent	product	DWAgent	
product:eautoindex-viacar-ag	product	eAutoIndex (Viacar AG)	
product:ecari	product	ecari	
product:eclipse-glassfish	product	Eclipse GlassFish	
product:elastic-elasticsearch	product	Elastic Elasticsearch	
product:elementor-pro-wordpress-plugin	product	Elementor Pro (WordPress plugin)	
product:f5-big-ip	product	F5 BIG-IP	
product:f5-nginx-open-source	product	F5 NGINX Open Source	
product:f5-nginx-plus	product	F5 NGINX Plus	
product:flowise	product	Flowise	
product:flowiseai-flowise	product	FlowiseAI Flowise	
product:fortinet-forticlient	product	Fortinet FortiClient	
product:fortinet-fortigate	product	Fortinet FortiGate	
product:fortinet-fortimanager	product	Fortinet FortiManager	
product:fortinet-fortimanager-cloud	product	Fortinet FortiManager Cloud	
product:fortinet-fortios	product	Fortinet FortiOS	
product:fortinet-fortiproxy	product	Fortinet FortiProxy	
product:fortinet-fortisase	product	Fortinet FortiSASE	
product:fortinet-fortiswitchmanager	product	Fortinet FortiSwitchManager	
product:fortinet-fortiweb	product	Fortinet FortiWeb	
product:freebsd	product	FreeBSD	
product:gainsight	product	Gainsight	
product:geonetwork-opensource	product	GeoNetwork opensource	
product:geoserver	product	GeoServer	
product:geotools	product	GeoTools	
product:geovision-geowebplayer	product	GeoVision GeoWebPlayer	
product:geovision-gv-i-o-box-4e	product	GeoVision GV-I/O Box 4E	
product:gitea	product	Gitea	
product:github-actions	product	GitHub Actions	
product:github-advisory-database	product	GitHub Advisory Database	
product:github-pages	product	GitHub Pages	
product:gitlab	product	GitLab	GitLab Community Edition|GitLab Enterprise Edition
product:gitlab-ce	product	GitLab CE	
product:gitlab-ci	product	GitLab CI	
product:gitlab-ee	product	GitLab EE	
product:gladinet-centrestack	product	Gladinet CentreStack	
product:glpi	product	GLPI	
product:google-chrome	product	Google Chrome	
product:google-gemini-cli	product	Google Gemini CLI	
product:google-password-manager	product	Google Password Manager	
product:google-pixel	product	Google Pixel	
product:google-workspace	product	Google Workspace	
product:gyazo	product	Gyazo	
product:haiwell-iot-cloud-hmi-gateway	product	Haiwell IoT Cloud HMI Gateway	
product:haproxy	product	HAProxy	
product:hashicorp-terraform-mcp-server	product	HashiCorp Terraform MCP Server	
product:hikvision-ip-cameras	product	Hikvision IP cameras	
product:hpe-aruba-networking-aos-cx	product	HPE Aruba Networking AOS-CX	
product:hpe-aruba-networking-sd-wan-orchestrator	product	HPE Aruba Networking SD-WAN Orchestrator	
product:hpe-ilo	product	HPE iLO	
product:hpe-networking-fabric-composer	product	HPE Networking Fabric Composer	
product:hugging-face-hub	product	Hugging Face Hub	
product:ibm-langflow	product	IBM Langflow	
product:ibm-langflow-oss	product	IBM Langflow OSS	
product:ibm-spss-statistics	product	IBM SPSS Statistics	
product:ibm-websphere-application-server	product	IBM WebSphere Application Server	
product:icagenda-mod-icagenda-calendar-for-joomla	product	iCagenda (mod_icagenda_calendar) for Joomla	
product:idscan-net-identity-verification-document-scanning-platform	product	IDScan.net identity-verification / document-scanning platform	
product:infotecs-vipnet	product	InfoTeCS ViPNet	
product:injectivelabs-sdk-ts-npm	product	@injectivelabs/sdk-ts (npm)	
product:intel-scalable-sgx	product	Intel Scalable SGX	
product:intel-tdx	product	Intel TDX	
product:internment-rust-crate	product	internment (Rust crate)	
product:isolated-vm-npm-package	product	isolated-vm (npm package)	
product:ivanti-endpoint-manager-mobile-epmm	product	Ivanti Endpoint Manager Mobile (EPMM)	
product:ivanti-neurons-for-itsm	product	Ivanti Neurons for ITSM	
product:ivanti-sentry	product	Ivanti Sentry	
product:jenkins	product	Jenkins	
product:jetbrains-cadence	product	JetBrains Cadence	
product:jetbrains-teamcity-on-premises	product	JetBrains TeamCity On-Premises	
product:jfrog-artifactory	product	JFrog Artifactory	
product:johnson-controls-c-cure-9000	product	Johnson Controls C-CURE 9000	
product:johnson-controls-victor	product	Johnson Controls victor	
product:johnson-controls-victor-application-server	product	Johnson Controls victor Application Server	
product:johnson-controls-victor-web	product	Johnson Controls victor Web	
product:joomla	product	Joomla	
product:joomla-events-booking	product	Joomla Events Booking	
product:joomla-membership-pro	product	Joomla Membership Pro	
product:joomlic-icagenda	product	JoomliC iCagenda	
product:joomshaper-easystore	product	JoomShaper EasyStore	
product:joomshaper-sp-page-builder	product	JoomShaper SP Page Builder	
product:kaltura-html5-player-library-mwembed-html5lib	product	Kaltura HTML5 Player Library (mwEmbed / html5lib)	
product:kaltura-server	product	Kaltura Server	
product:kaspersky-endpoint-security-for-windows	product	Kaspersky Endpoint Security for Windows	
product:kerio-connect	product	Kerio Connect	
product:kestra	product	Kestra	
product:keycloak	product	Keycloak	
product:klue	product	Klue	
product:knx-connection-authorization-option-1-devices-no-bcu-key-set	product	KNX Connection Authorization Option 1 devices (no BCU key set)	
product:kubernetes-ingress-nginx-controller	product	Kubernetes ingress-nginx Controller	
product:langflow	product	Langflow	
product:langflow-desktop	product	Langflow Desktop	
product:langflow-oss	product	Langflow OSS	
product:lenovo-pc-manager	product	Lenovo PC Manager	
product:libvips	product	libvips	
product:linux-kernel	product	Linux kernel	
product:linux-kernel-kvm-x86	product	Linux Kernel (KVM/x86)	
product:linux-kernel-netfilter	product	Linux kernel netfilter	
product:litellm	product	LiteLLM	
product:litespeed-cache-wordpress-plugin	product	LiteSpeed Cache (WordPress plugin)	
product:magento-open-source	product	Magento Open Source	
product:manageengine-endpoint-central	product	ManageEngine Endpoint Central	
product:marimo	product	Marimo	
product:marimo-notebook	product	Marimo Notebook	
product:mastra-ai	product	Mastra AI	
product:mdaemon-email-server	product	MDaemon Email Server	
product:meshcentral-meshagent	product	MeshCentral MeshAgent	
product:metabase	product	Metabase	
product:metabase-cloud	product	Metabase Cloud	
product:microsoft-365	product	Microsoft 365	
product:microsoft-active-directory-federation-services	product	Microsoft Active Directory Federation Services	
product:microsoft-dataverse	product	Microsoft Dataverse	
product:microsoft-defender-antivirus	product	Microsoft Defender Antivirus	Microsoft Defender|Microsoft Windows Defender|Windows Defender
product:microsoft-defender-for-office-365	product	Microsoft Defender for Office 365	
product:microsoft-dynamics-365	product	Microsoft Dynamics 365	
product:microsoft-dynamics-365-business-central-on-premises	product	Microsoft Dynamics 365 Business Central (On-Premises)	
product:microsoft-dynamics-nav	product	Microsoft Dynamics NAV	
product:microsoft-edge	product	Microsoft Edge	
product:microsoft-entra-id	product	Microsoft Entra ID	
product:microsoft-exchange-server	product	Microsoft Exchange Server	Exchange Server|Microsoft Exchange Server 2016|Microsoft Exchange Server 2019|Microsoft Exchange Server Subscription Edition
product:microsoft-graph	product	Microsoft Graph	Microsoft Graph API
product:microsoft-hyper-v	product	Microsoft Hyper-V	
product:microsoft-internet-information-services	product	Microsoft Internet Information Services	
product:microsoft-malware-protection-engine	product	Microsoft Malware Protection Engine	
product:microsoft-outlook	product	Microsoft Outlook	
product:microsoft-power-apps	product	Microsoft Power Apps	
product:microsoft-power-apps-portals	product	Microsoft Power Apps Portals	
product:microsoft-power-pages	product	Microsoft Power Pages	
product:microsoft-quick-assist	product	Microsoft Quick Assist	
product:microsoft-security-essentials	product	Microsoft Security Essentials	
product:microsoft-sharepoint	product	Microsoft SharePoint	Microsoft SharePoint Enterprise Server 2016|Microsoft SharePoint Server|Microsoft SharePoint Server 2016|Microsoft SharePoint Server 2019|Microsoft SharePoint Server Subscription Edition|SharePoint|SharePoint Server
product:microsoft-sql-server	product	Microsoft SQL Server	
product:microsoft-system-center-endpoint-protection	product	Microsoft System Center Endpoint Protection	
product:microsoft-teams	product	Microsoft Teams	
product:microsoft-windows	product	Microsoft Windows	Microsoft Windows 10|Microsoft Windows 11
product:microsoft-windows-bitlocker	product	Microsoft Windows BitLocker	
product:microsoft-windows-nat	product	Microsoft Windows NAT	
product:microsoft-windows-server	product	Microsoft Windows Server	Microsoft Windows Server 2012|Microsoft Windows Server 2012 R2|Microsoft Windows Server 2016|Microsoft Windows Server 2019|Microsoft Windows Server 2022|Microsoft Windows Server 2025
product:microsoft-windows-server-http-sys-iis	product	Microsoft Windows Server (HTTP.sys/IIS)	
product:mikrotik-routeros	product	MikroTik RouterOS	
product:miniorange-oauth-client-for-joomla	product	miniOrange OAuth Client for Joomla	
product:miniorange-saml-2-0-single-sign-on-wordpress	product	miniOrange SAML 2.0 Single Sign On (WordPress)	
product:miniorange-saml-sso-for-joomla	product	miniOrange SAML SSO for Joomla	
product:misp-misp-stix	product	MISP misp-stix	
product:mitel-micollab	product	Mitel MiCollab	
product:mitsubishi-electric-me-rtu	product	Mitsubishi Electric ME-RTU	
product:mlflow	product	MLflow	
product:model-context-protocol-mcp	product	Model Context Protocol (MCP)	
product:moodle-local-o365-plugin-microsoft-office-365-integration-for-moodle	product	Moodle local_o365 plugin (Microsoft Office 365 Integration for Moodle)	
product:mozilla-firefox	product	Mozilla Firefox	
product:mz-automation-lib60870	product	MZ Automation lib60870	
product:mz-automation-libiec61850	product	MZ Automation libIEC61850	
product:n-able-n-central	product	N-able N-central	
product:n8n	product	n8n	
product:netgear-routers	product	NETGEAR routers	
product:netlify	product	Netlify	
product:nist-national-vulnerability-database	product	NIST National Vulnerability Database	
product:nitro-software-belgium-connective-signing-extension	product	Nitro Software Belgium Connective Signing Extension	
product:nous-research-hermes-agent	product	Nous Research Hermes Agent	
product:npm	product	npm	
product:npm-node-package-manager	product	npm (Node Package Manager)	
product:oauth-2-0-openid-connect-discovery-endpoints	product	OAuth 2.0 / OpenID Connect discovery endpoints	
product:odoo	product	Odoo	
product:oiso-outil-informatique-de-surveillance-des-organismes	product	OISO (Outil Informatique de Surveillance des Organismes)	
product:okta	product	Okta	
product:ollama	product	Ollama	
product:onex-rv-wifi-route-zbt-we826-rebrand-lineage-match-implant-presence-unconfirmed	product	OneX RV WIFI Route (ZBT-WE826 rebrand lineage match — implant presence unconfirmed)	
product:open-webui	product	Open WebUI	
product:openai-codex	product	OpenAI Codex	
product:openai-codex-cli	product	OpenAI Codex CLI	
product:opencode	product	OpenCode	
product:openplc	product	OpenPLC	OpenPLC v3
product:opensuse	product	openSUSE	
product:oracle-coherence	product	Oracle Coherence	
product:oracle-data-integrator	product	Oracle Data Integrator	
product:oracle-database-server	product	Oracle Database Server	
product:oracle-e-business-suite	product	Oracle E-Business Suite	
product:oracle-fusion-middleware	product	Oracle Fusion Middleware	
product:oracle-http-server	product	Oracle HTTP Server	
product:oracle-hyperion-data-relationship-management	product	Oracle Hyperion Data Relationship Management	
product:oracle-hyperion-financial-management	product	Oracle Hyperion Financial Management	
product:oracle-internet-directory	product	Oracle Internet Directory	
product:oracle-linux	product	Oracle Linux	
product:oracle-payments	product	Oracle Payments	
product:oracle-weblogic-server	product	Oracle WebLogic Server	
product:oracle-weblogic-server-proxy-plug-in	product	Oracle WebLogic Server Proxy Plug-in	
product:owncloud-core-owncloud-core	product	ownCloud core (owncloud/core)	
product:palo-alto-networks-pan-os	product	Palo Alto Networks PAN-OS	
product:papercut-mf	product	PaperCut MF	
product:papercut-ng	product	PaperCut NG	
product:pc-doctor-service-center	product	PC-Doctor Service Center	
product:phoca-download-for-joomla	product	Phoca Download for Joomla	
product:phoenix-contact-charx-sec-3000	product	Phoenix Contact CHARX SEC-3000	
product:phoenix-contact-charx-sec-3050	product	Phoenix Contact CHARX SEC-3050	
product:phoenix-contact-charx-sec-3100	product	Phoenix Contact CHARX SEC-3100	
product:phoenix-contact-charx-sec-3150	product	Phoenix Contact CHARX SEC-3150	
product:php	product	PHP	
product:praisonai	product	PraisonAI	
product:progress-kemp-loadmaster	product	Progress Kemp LoadMaster	
product:progress-moveit-transfer	product	Progress MOVEit Transfer	
product:progress-sharefile-storage-zone-controller	product	Progress ShareFile Storage Zone Controller	
product:progress-telerik-ui-for-asp-net-ajax	product	Progress Telerik UI for ASP.NET AJAX	
product:ptc-flexplm	product	PTC FlexPLM	
product:ptc-windchill	product	PTC Windchill	
product:ptc-windchill-pdmlink	product	PTC Windchill PDMLink	
product:ptc-windchill-risk-and-reliability	product	PTC Windchill Risk and Reliability	
product:python-package-index-pypi	product	Python Package Index (PyPI)	
product:python-pypi-package-ecosystem	product	Python (PyPI package ecosystem)	
product:ragflow	product	RAGFlow	
product:ray	product	Ray	
product:red-hat-build-of-keycloak	product	Red Hat Build of Keycloak	Red Hat build of Keycloak
product:red-hat-enterprise-linux-centos	product	Red Hat Enterprise Linux / CentOS	Red Hat Enterprise Linux / CentOS 7.2
product:red-hat-jboss-enterprise-application-platform-expansion-pack	product	Red Hat JBoss Enterprise Application Platform Expansion Pack	
product:rejetto-hfs	product	Rejetto HFS	
product:remsupp	product	RemSupp	
product:rocket-chat	product	Rocket.Chat	
product:rockwell-automation-1715-aentr	product	Rockwell Automation 1715-AENTR	Rockwell Automation 1715-AENTR EtherNet/IP Adapter
product:rockwell-automation-compactlogix	product	Rockwell Automation CompactLogix	
product:rockwell-automation-micro850	product	Rockwell Automation Micro850	
product:rockwell-automation-micrologix	product	Rockwell Automation MicroLogix	Rockwell Automation Allen-Bradley MicroLogix 1100|Rockwell Automation Allen-Bradley MicroLogix 1400|Rockwell Automation MicroLogix 1100|Rockwell Automation MicroLogix 1400
product:rosa-linux	product	ROSA Linux	
product:roundcube-webmail	product	Roundcube Webmail	
product:rsfiles-for-joomla	product	RSFiles! for Joomla	
product:ruby-on-rails	product	Ruby on Rails	
product:ruby-on-rails-active-storage	product	Ruby on Rails Active Storage	
product:ruby-vips	product	ruby-vips	
product:ruflo	product	Ruflo	
product:salesforce	product	Salesforce	
product:salesloft-drift	product	Salesloft Drift	
product:sangoma-switchvox	product	Sangoma Switchvox	
product:sap-abap-developer-tools	product	SAP ABAP Developer Tools	
product:sap-abap-platform	product	SAP ABAP Platform	
product:sap-approuter	product	SAP Approuter	
product:sap-bw-4hana	product	SAP BW/4HANA	
product:sap-commerce-cloud	product	SAP Commerce Cloud	
product:sap-enterprise-portal	product	SAP Enterprise Portal	
product:sap-erp-business-suite-ecc	product	SAP ERP / Business Suite (ECC)	
product:sap-kernel	product	SAP Kernel	
product:sap-manufacturing-integration-and-intelligence	product	SAP Manufacturing Integration and Intelligence	
product:sap-netweaver-application-server-abap	product	SAP NetWeaver Application Server ABAP	
product:sap-netweaver-message-server	product	SAP NetWeaver Message Server	
product:sap-pi-po	product	SAP PI/PO	
product:sap-s-4hana	product	SAP S/4HANA	
product:sap-solution-manager	product	SAP Solution Manager	
product:sap-web-dispatcher	product	SAP Web Dispatcher	
product:schneider-electric-modicon-m340	product	Schneider Electric Modicon M340	
product:servicenow	product	ServiceNow	
product:servicenow-ai-platform	product	ServiceNow AI Platform	
product:servicenow-now-platform	product	ServiceNow Now Platform	
product:shim-uefi-bootloader-versions-0-9	product	Shim (UEFI bootloader, versions ≤ 0.9)	
product:siemens-desigo-cc	product	Siemens Desigo CC	
product:siemens-mendix-runtime	product	Siemens Mendix Runtime	
product:siemens-ruggedcom-rox-ii	product	Siemens RUGGEDCOM ROX II	
product:siemens-s7-1200	product	Siemens S7-1200	
product:siemens-sicam-a8000-cp-8010-cp-8012-sicore-firmware	product	Siemens SICAM A8000 CP-8010/CP-8012 (SICORE firmware)	
product:siemens-sicam-a8000-cp-8031-cp-8050-cpci85-firmware	product	Siemens SICAM A8000 CP-8031/CP-8050 (CPCI85 firmware)	
